node,layer,original_score,new_score,diff(new-origin)
anon_S6084E,2,577.0,943.47,366.47
anon_S4081E,2,707.0,961.29,254.29
anon_S1073E,0,-1,-1,na
anon_S4392E,1,508.0,661.0,153.0
anon_S4803E,0,710.0,710.0,0.0
anon_S2053E,3,434.0,677.0,243.0
anon_S1865E,1,718.0,677.0,-41.0
anon_S4735E,0,-1,-1,na
anon_S1498E,1,588.0,632.0,44.0
anon_S275E,2,515.0,649.0,134.0
anon_S1672E,3,544.0,1021.67,477.67
anon_S442E,0,692.0,692.0,0.0
anon_S2962E,3,-1,997.91,na
anon_S1354E,0,560.0,560.0,0.0
anon_S1265E,0,-1,-1,na
anon_S1212E,0,692.0,692.0,0.0
anon_S1938E,1,495.0,593.0,98.0
anon_S4203E,1,519.0,860.96,341.96
anon_S2692E,1,649.0,632.0,-17.0
anon_S1892E,1,562.0,708.0,146.0
anon_S1843E,1,568.0,636.0,68.0
anon_S1838E,5,542.0,620.0,78.0
anon_S6062E,1,525.0,495.0,-30.0
anon_S2381E,5,524.0,1261.72,737.72
anon_S3271E,2,647.0,596.0,-51.0
anon_S3224E,2,742.0,667.28,-74.72
anon_S2752E,1,571.0,647.0,76.0
anon_S1164E,0,295.0,295.0,0.0
anon_S5127E,0,-1,-1,na
anon_S100E,0,567.0,567.0,0.0
anon_S1018E,0,683.0,683.0,0.0
anon_S195E,5,657.0,1157.71,500.71
anon_S5620E,0,519.0,519.0,0.0
anon_S5944E,0,616.0,616.0,0.0
anon_S4640E,0,489.0,489.0,0.0
anon_S1563E,3,584.0,677.0,93.0
anon_S4960E,0,589.0,589.0,0.0
anon_S1745E,1,533.0,677.0,144.0
anon_S3362E,1,486.0,623.0,137.0
anon_S2522E,1,444.0,608.0,164.0
anon_S1352E,0,-1,-1,na
anon_S1329E,0,674.0,674.0,0.0
anon_S236E,0,579.0,579.0,0.0
anon_S1949E,2,714.0,1055.82,341.82
anon_S4687E,0,567.0,567.0,0.0
anon_S3421E,1,544.0,601.0,57.0
anon_S142E,0,519.0,519.0,0.0
anon_S5986E,2,604.0,943.47,339.47
anon_S5733E,2,654.0,563.24,-90.76
anon_S5784E,2,590.0,563.24,-26.76
anon_S3304E,1,573.0,588.0,15.0
anon_S3359E,1,515.0,723.0,208.0
anon_S3774E,1,778.0,704.0,-74.0
anon_S3703E,1,610.0,642.0,32.0
anon_S2125E,2,400.0,1047.85,647.85
anon_S1558E,2,574.0,669.89,95.89
anon_S2297E,3,672.0,941.25,269.25
anon_S4981E,1,680.0,623.0,-57.0
anon_S5715E,2,610.0,609.0,-1.0
anon_S986E,0,631.0,631.0,0.0
anon_S4855E,2,590.0,701.21,111.21
anon_S2816E,1,651.0,739.0,88.0
anon_S653E,0,576.0,576.0,0.0
anon_S3908E,2,514.0,613.0,99.0
anon_S3002E,2,579.0,921.34,342.34
anon_S3407E,1,679.0,783.81,104.81
anon_S4076E,3,713.0,677.0,-36.0
anon_S3897E,3,330.0,677.0,347.0
anon_S132E,0,623.0,623.0,0.0
anon_S475E,0,601.0,601.0,0.0
anon_S827E,0,561.0,561.0,0.0
anon_S51E,1,719.0,487.0,-232.0
anon_S5031E,0,566.0,566.0,0.0
anon_S5064E,7,526.0,620.0,94.0
anon_S3119E,1,474.0,651.0,177.0
anon_S927E,0,-1,-1,na
anon_S5563E,8,594.0,594.0,0.0
anon_S2950E,3,513.0,677.0,164.0
anon_S358E,0,364.0,364.0,0.0
anon_S1650E,2,563.0,669.89,106.89
anon_S3868E,2,-1,808.34,na
anon_S4214E,1,672.0,708.0,36.0
anon_S4254E,2,578.0,878.4,300.4
anon_S5286E,2,507.0,609.0,102.0
anon_S3199E,2,588.0,892.04,304.04
anon_S4306E,2,666.0,667.28,1.28
anon_S2531E,1,571.0,647.0,76.0
anon_S4289E,1,691.0,601.0,-90.0
anon_S2974E,3,443.0,677.0,234.0
anon_S2419E,2,430.0,931.95,501.95
anon_S849E,0,-1,-1,na
anon_S1193E,0,-1,-1,na
anon_S4049E,3,-1,677.0,na
anon_S2853E,1,563.0,812.0,249.0
anon_S118E,0,-1,-1,na
anon_S3697E,1,599.0,783.81,184.81
anon_S5860E,2,616.0,609.0,-7.0
anon_S0E,0,552.0,552.0,0.0
anon_S2437E,2,606.0,986.03,380.03
anon_S4873E,5,606.0,1356.81,750.81
anon_S5222E,0,653.0,653.0,0.0
anon_S5259E,0,678.0,678.0,0.0
anon_S4101E,1,552.0,588.0,36.0
anon_S3137E,2,681.0,1716.25,1035.25
anon_S1692E,1,601.0,602.0,1.0
anon_S3530E,0,712.0,712.0,0.0
anon_S77E,1,680.0,649.0,-31.0
anon_S1535E,1,583.0,783.81,200.81
anon_S5694E,2,576.0,609.0,33.0
anon_S1449E,0,523.0,523.0,0.0
anon_S5905E,0,595.0,595.0,0.0
anon_S4371E,0,507.0,507.0,0.0
anon_S2604E,0,684.0,684.0,0.0
anon_S269E,2,645.0,677.0,32.0
anon_S5226E,0,-1,-1,na
anon_S2256E,1,589.0,593.0,4.0
anon_S5890E,0,544.0,544.0,0.0
anon_S1451E,0,599.0,599.0,0.0
anon_S2731E,1,663.0,651.0,-12.0
anon_S5106E,1,504.0,700.0,196.0
anon_S5401E,0,572.0,572.0,0.0
anon_S2823E,1,-1,626.0,na
anon_S3996E,1,525.0,744.0,219.0
anon_S1503E,8,535.0,1004.52,469.52
anon_S5927E,0,631.0,631.0,0.0
anon_S497E,2,-1,575.0,na
anon_S3635E,1,604.0,804.0,200.0
anon_S2499E,1,579.0,711.0,132.0
anon_S6078E,5,481.0,1150.12,669.12
anon_S256E,1,618.0,649.0,31.0
anon_S3250E,1,485.0,525.0,40.0
anon_S3205E,2,636.0,1055.82,419.82
anon_S4772E,0,470.0,470.0,0.0
anon_S380E,0,320.0,320.0,0.0
anon_S377E,0,-1,-1,na
anon_S2573E,1,330.0,860.96,530.96
anon_S2456E,2,558.0,993.21,435.21
anon_S5865E,4,639.0,986.43,347.43
anon_S5368E,0,489.0,489.0,0.0
anon_S4015E,1,658.0,565.0,-93.0
anon_S3748E,2,332.0,986.03,654.03
anon_S4693E,2,526.0,1032.49,506.49
anon_S1582E,1,681.0,761.0,80.0
anon_S705E,0,337.0,337.0,0.0
anon_S772E,0,640.0,640.0,0.0
anon_S1926E,5,643.0,620.0,-23.0
anon_S5505E,0,495.0,495.0,0.0
anon_S2396E,2,459.0,987.34,528.34
anon_S361E,0,598.0,598.0,0.0
anon_S3345E,3,-1,677.0,na
anon_S2659E,2,611.0,1047.85,436.85
anon_S2626E,5,712.0,1298.3,586.3
anon_S2928E,2,718.0,1716.25,998.25
anon_S951E,0,662.0,662.0,0.0
anon_S904E,0,-1,-1,na
anon_S1305E,0,-1,-1,na
anon_S4894E,0,532.0,532.0,0.0
anon_S1330E,0,490.0,490.0,0.0
anon_S4539E,1,629.0,617.0,-12.0
anon_S4689E,0,695.0,695.0,0.0
anon_S4466E,2,358.0,808.34,450.34
anon_S4667E,0,619.0,619.0,0.0
anon_S3498E,1,694.0,711.0,17.0
anon_S4239E,2,302.0,596.0,294.0
anon_S3090E,2,412.0,928.76,516.76
anon_S6116E,0,573.0,573.0,0.0
anon_S3468E,2,406.0,808.34,402.34
anon_S1002E,0,551.0,551.0,0.0
anon_S1611E,2,-1,624.0,na
anon_S2808E,1,701.0,664.0,-37.0
anon_S2106E,1,561.0,761.0,200.0
anon_S5335E,1,624.0,712.0,88.0
anon_S1984E,5,555.0,620.0,65.0
anon_S1282E,0,585.0,585.0,0.0
anon_S1235E,0,614.0,614.0,0.0
anon_S5081E,7,760.0,620.0,-140.0
anon_S3876E,1,503.0,711.0,208.0
anon_S3390E,2,510.0,613.0,103.0
anon_S5116E,0,-1,-1,na
anon_S3726E,2,527.0,878.4,351.4
anon_S4609E,0,542.0,542.0,0.0
anon_S2510E,2,385.0,808.34,423.34
anon_S5422E,2,489.0,581.0,92.0
anon_S6102E,0,628.0,628.0,0.0
anon_S4002E,1,-1,860.96,na
anon_S4501E,2,542.0,1716.25,1174.25
anon_S1057E,0,655.0,655.0,0.0
anon_S2073E,1,583.0,677.0,94.0
anon_S2008E,5,463.0,620.0,157.0
anon_S3076E,1,561.0,602.0,41.0
anon_S18E,0,708.0,708.0,0.0
anon_S2581E,1,586.0,632.0,46.0
anon_S2576E,2,520.0,487.0,-33.0
anon_S1684E,3,-1,677.0,na
anon_S1724E,3,535.0,677.0,142.0
anon_S5745E,2,691.0,609.0,-82.0
anon_S4297E,1,575.0,602.0,27.0
anon_S534E,1,755.0,892.04,137.04
anon_S561E,0,442.0,442.0,0.0
anon_S3941E,4,427.0,440.0,13.0
anon_S4527E,0,484.0,484.0,0.0
anon_S3914E,2,745.0,946.69,201.69
anon_S5250E,1,501.0,770.0,269.0
anon_S864E,0,666.0,666.0,0.0
anon_S839E,0,651.0,651.0,0.0
anon_S5557E,0,666.0,666.0,0.0
anon_S5390E,0,473.0,473.0,0.0
anon_S4394E,2,588.0,915.14,327.14
anon_S4463E,2,-1,667.28,na
anon_S726E,0,-1,-1,na
anon_S791E,0,-1,-1,na
anon_S5147E,1,589.0,592.0,3.0
anon_S5448E,2,-1,623.0,na
anon_S3141E,2,683.0,970.61,287.61
anon_S5568E,0,643.0,643.0,0.0
anon_S2399E,1,654.0,708.0,54.0
anon_S1067E,0,544.0,544.0,0.0
anon_S4338E,0,549.0,549.0,0.0
anon_S3801E,2,530.0,987.34,457.34
anon_S151E,0,-1,-1,na
anon_S2377E,2,517.0,1326.33,809.33
anon_S104E,6,521.0,1188.97,667.97
anon_S802E,0,-1,-1,na
anon_S6082E,2,511.0,943.47,432.47
anon_S5010E,1,539.0,710.0,171.0
anon_S5995E,2,-1,943.47,na
anon_S596E,0,717.0,717.0,0.0
anon_S2088E,5,643.0,1261.72,618.72
anon_S4805E,1,575.0,1045.21,470.21
anon_S2055E,0,627.0,627.0,0.0
anon_S1336E,0,377.0,377.0,0.0
anon_S273E,2,412.0,677.0,265.0
anon_S1867E,3,628.0,1021.67,393.67
anon_S1788E,1,533.0,642.0,109.0
anon_S3219E,2,699.0,993.21,294.21
anon_S4861E,5,649.0,1192.07,543.07
anon_S1210E,0,635.0,635.0,0.0
anon_S4438E,1,665.0,711.0,46.0
anon_S1841E,5,614.0,620.0,6.0
anon_S4181E,0,-1,-1,na
anon_S2248E,3,497.0,677.0,180.0
anon_S2690E,3,532.0,1021.67,489.67
anon_S5121E,0,-1,-1,na
anon_S3226E,1,431.0,593.0,162.0
anon_S5688E,2,607.0,485.0,-122.0
anon_S5942E,0,633.0,633.0,0.0
anon_S5044E,0,540.0,540.0,0.0
anon_S2750E,1,538.0,744.0,206.0
anon_S2705E,1,567.0,651.0,84.0
anon_S1565E,1,562.0,744.0,182.0
anon_S1910E,3,511.0,947.63,436.63
anon_S2218E,1,684.0,677.0,-7.0
anon_S4646E,0,528.0,528.0,0.0
anon_S436E,0,-1,-1,na
anon_S234E,0,-1,-1,na
anon_S2406E,1,615.0,610.0,-5.0
anon_S4995E,2,597.0,1032.49,435.49
anon_S5768E,2,579.0,563.24,-15.76
anon_S5786E,2,530.0,662.0,132.0
anon_S5431E,2,-1,581.0,na
anon_S1350E,0,309.0,309.0,0.0
anon_S6016E,0,606.0,606.0,0.0
anon_S2127E,1,684.0,610.0,-74.0
anon_S2190E,5,609.0,620.0,11.0
anon_S5608E,0,588.0,588.0,0.0
anon_S4983E,2,544.0,591.0,47.0
anon_S3302E,2,-1,862.51,na
anon_S1110E,0,617.0,617.0,0.0
anon_S3299E,3,-1,677.0,na
anon_S2295E,1,576.0,588.0,12.0
anon_S2667E,2,-1,808.34,na
anon_S5274E,2,624.0,609.0,-15.0
anon_S5713E,1,632.0,495.0,-137.0
anon_S688E,0,-1,-1,na
anon_S3059E,1,521.0,525.0,4.0
anon_S3409E,2,-1,808.34,na
anon_S4565E,0,701.0,701.0,0.0
anon_S1630E,0,365.0,365.0,0.0
anon_S477E,0,604.0,604.0,0.0
anon_S825E,0,572.0,572.0,0.0
anon_S4044E,1,607.0,623.0,16.0
anon_S4853E,1,623.0,936.66,313.66
anon_S5066E,2,526.0,591.0,65.0
anon_S3895E,4,-1,440.0,na
anon_S3840E,1,-1,601.0,na
anon_S4628E,9,624.0,1582.06,958.06
anon_S103E,6,634.0,1157.71,523.71
anon_S3117E,2,781.0,721.0,-60.0
anon_S970E,0,729.0,729.0,0.0
anon_S57E,2,571.0,931.02,360.02
anon_S5512E,0,595.0,595.0,0.0
anon_S3651E,3,-1,677.0,na
anon_S3621E,1,612.0,723.0,111.0
anon_S673E,0,481.0,481.0,0.0
anon_S3022E,1,481.0,711.0,230.0
anon_S3427E,2,561.0,649.0,88.0
anon_S5846E,2,436.0,635.0,199.0
anon_S5479E,2,587.0,878.1,291.1
anon_S4417E,2,474.0,808.34,334.34
anon_S4948E,0,605.0,605.0,0.0
anon_S5048E,2,620.0,804.98,184.98
anon_S1376E,0,367.0,367.0,0.0
anon_S6128E,0,-1,-1,na
anon_S2669E,2,585.0,1047.85,462.85
anon_S4548E,0,523.0,523.0,0.0
anon_S5519E,0,547.0,547.0,0.0
anon_S4428E,1,-1,658.0,na
anon_S1195E,0,-1,-1,na
anon_S5204E,1,712.0,700.0,-12.0
anon_S612E,0,-1,-1,na
anon_S2435E,1,523.0,677.0,154.0
anon_S2442E,1,-1,709.0,na
anon_S2E,1,740.0,915.14,175.14
anon_S3489E,1,558.0,601.0,43.0
anon_S1423E,0,-1,-1,na
anon_S816E,0,-1,-1,na
anon_S2855E,2,559.0,987.34,428.34
anon_S448E,0,575.0,575.0,0.0
anon_S3131E,1,-1,623.0,na
anon_S1162E,0,-1,-1,na
anon_S3532E,0,504.0,504.0,0.0
anon_S4922E,9,568.0,1369.76,801.76
anon_S5864E,2,583.0,868.84,285.84
anon_S2719E,3,570.0,1020.19,450.19
anon_S4377E,0,-1,-1,na
anon_S1533E,2,607.0,892.04,285.04
anon_S2606E,1,-1,711.0,na
anon_S5224E,0,-1,-1,na
anon_S2973E,3,-1,677.0,na
anon_S5574E,0,490.0,490.0,0.0
anon_S5892E,0,599.0,599.0,0.0
anon_S5874E,2,667.0,609.0,-58.0
anon_S1888E,4,567.0,1486.71,919.71
anon_S4308E,2,502.0,613.0,111.0
anon_S5232E,0,504.0,504.0,0.0
anon_S1388E,0,574.0,574.0,0.0
anon_S2733E,2,633.0,987.34,354.34
anon_S5104E,2,517.0,623.0,106.0
anon_S2799E,1,603.0,588.0,-15.0
anon_S5263E,2,536.0,1085.52,549.52
anon_S4635E,0,505.0,505.0,0.0
anon_S1053E,0,-1,-1,na
anon_S5921E,0,555.0,555.0,0.0
anon_S6030E,0,-1,-1,na
anon_S3633E,3,-1,677.0,na
anon_S1808E,9,647.0,760.0,113.0
anon_S4355E,3,526.0,677.0,151.0
anon_S4388E,0,-1,-1,na
anon_S2094E,1,598.0,744.0,146.0
anon_S3994E,1,530.0,672.0,142.0
anon_S250E,1,656.0,649.0,-7.0
anon_S495E,2,470.0,677.0,207.0
anon_S170E,5,629.0,1157.71,528.71
anon_S3252E,1,-1,632.0,na
anon_S3203E,2,-1,987.34,na
anon_S4770E,9,556.0,718.0,162.0
anon_S4725E,2,581.0,623.0,42.0
anon_S4316E,1,-1,601.0,na
anon_S2624E,2,543.0,683.0,140.0
anon_S1482E,0,502.0,502.0,0.0
anon_S1668E,3,567.0,677.0,110.0
anon_S5867E,2,569.0,563.24,-5.76
anon_S2159E,1,577.0,677.0,100.0
anon_S1259E,0,-1,-1,na
anon_S375E,0,611.0,611.0,0.0
anon_S1024E,0,603.0,603.0,0.0
anon_S3746E,1,565.0,713.0,148.0
anon_S89E,2,602.0,1669.87,1067.87
anon_S770E,0,649.0,649.0,0.0
anon_S5631E,1,480.0,1133.4,653.4
anon_S2394E,2,663.0,931.95,268.95
anon_S363E,0,527.0,527.0,0.0
anon_S1548E,3,671.0,677.0,6.0
anon_S185E,5,729.0,1157.71,428.71
anon_S969E,0,604.0,604.0,0.0
anon_S4918E,9,541.0,1312.05,771.05
anon_S2446E,1,372.0,739.0,367.0
anon_S5087E,7,535.0,620.0,85.0
anon_S3392E,2,592.0,987.34,395.34
anon_S5998E,4,551.0,1194.41,643.41
anon_S5143E,0,527.0,527.0,0.0
anon_S208E,2,637.0,677.0,40.0
anon_S906E,0,-1,-1,na
anon_S4661E,7,516.0,620.0,104.0
anon_S4559E,0,525.0,525.0,0.0
anon_S5241E,2,559.0,992.38,433.38
anon_S4162E,0,511.0,511.0,0.0
anon_S5872E,2,607.0,563.24,-43.76
anon_S5445E,2,450.0,623.0,173.0
anon_S1982E,3,478.0,916.03,438.03
anon_S1237E,0,540.0,540.0,0.0
anon_S2802E,3,635.0,1021.67,386.67
anon_S1427E,0,620.0,620.0,0.0
anon_S3096E,2,614.0,985.49,371.49
anon_S4253E,1,552.0,860.96,308.96
anon_S3720E,1,387.0,792.0,405.0
anon_S4607E,0,478.0,478.0,0.0
anon_S5858E,2,564.0,943.47,379.47
anon_S2104E,0,683.0,683.0,0.0
anon_S5337E,1,555.0,712.0,157.0
anon_S2173E,1,520.0,761.0,241.0
anon_S128E,0,647.0,647.0,0.0
anon_S862E,0,-1,-1,na
anon_S2989E,2,-1,808.34,na
anon_S2512E,2,636.0,808.34,172.34
anon_S5029E,0,509.0,509.0,0.0
anon_S5244E,1,584.0,770.0,186.0
anon_S1644E,5,626.0,620.0,-6.0
anon_S2071E,2,524.0,546.0,22.0
anon_S3078E,1,646.0,706.0,60.0
anon_S4020E,1,585.0,860.96,275.96
anon_S4004E,4,344.0,440.0,96.0
anon_S4503E,2,-1,919.51,na
anon_S1094E,0,739.0,739.0,0.0
anon_S4903E,0,539.0,539.0,0.0
anon_S2529E,4,-1,749.0,na
anon_S4075E,1,671.0,812.0,141.0
anon_S4291E,1,616.0,705.0,89.0
anon_S288E,2,640.0,677.0,37.0
anon_S939E,0,691.0,691.0,0.0
anon_S4525E,3,700.0,1105.78,405.78
anon_S3912E,1,592.0,698.0,106.0
anon_S5747E,2,649.0,563.24,-85.76
anon_S1222E,0,671.0,671.0,0.0
anon_S1947E,1,513.0,617.0,104.0
anon_S4133E,1,544.0,860.96,316.96
anon_S694E,0,-1,-1,na
anon_S3943E,3,639.0,677.0,38.0
anon_S3678E,1,614.0,709.0,95.0
anon_S5396E,0,-1,-1,na
anon_S4396E,1,513.0,588.0,75.0
anon_S1032E,0,-1,-1,na
anon_S4807E,0,573.0,573.0,0.0
anon_S2057E,3,663.0,677.0,14.0
anon_S2465E,1,-1,711.0,na
anon_S5551E,0,495.0,495.0,0.0
anon_S5988E,2,544.0,943.47,399.47
anon_S5118E,0,-1,-1,na
anon_S4625E,2,524.0,623.0,99.0
anon_S3143E,2,609.0,721.0,112.0
anon_S4461E,1,-1,658.0,na
anon_S4434E,2,-1,808.34,na
anon_S793E,0,654.0,654.0,0.0
anon_S3581E,0,441.0,441.0,0.0
anon_S1119E,0,757.0,757.0,0.0
anon_S1460E,1,548.0,565.0,17.0
anon_S2729E,2,551.0,487.0,-64.0
anon_S5145E,1,452.0,687.0,235.0
anon_S401E,0,-1,-1,na
anon_S106E,0,617.0,617.0,0.0
anon_S4080E,2,784.0,1716.25,932.25
anon_S5012E,4,701.0,1051.45,350.45
anon_S5206E,2,496.0,663.0,167.0
anon_S547E,0,510.0,510.0,0.0
anon_S594E,0,655.0,655.0,0.0
anon_S6080E,2,593.0,943.47,350.47
anon_S3178E,1,-1,650.0,na
anon_S6053E,2,566.0,485.0,-81.0
anon_S6127E,0,-1,-1,na
anon_S5940E,0,521.0,521.0,0.0
anon_S5915E,0,594.0,594.0,0.0
anon_S1869E,1,486.0,588.0,102.0
anon_S5315E,0,580.0,580.0,0.0
anon_S4334E,0,-1,-1,na
anon_S5218E,7,542.0,620.0,78.0
anon_S271E,2,643.0,677.0,34.0
anon_S3817E,1,572.0,783.81,211.81
anon_S1464E,1,508.0,723.0,215.0
anon_S3823E,3,463.0,677.0,214.0
anon_S4183E,0,511.0,511.0,0.0
anon_S1847E,1,727.0,677.0,-50.0
anon_S3220E,3,556.0,1061.65,505.65
anon_S2707E,3,590.0,1000.22,410.22
anon_S5198E,1,614.0,700.0,86.0
anon_S5123E,5,-1,1666.41,na
anon_S5460E,3,720.0,996.58,276.58
anon_S1912E,1,609.0,706.0,97.0
anon_S5852E,2,647.0,943.47,296.47
anon_S4644E,0,564.0,564.0,0.0
anon_S4087E,1,553.0,711.0,158.0
anon_S5840E,2,-1,485.0,na
anon_S4993E,2,576.0,1032.49,456.49
anon_S5780E,2,636.0,861.92,225.92
anon_S4276E,1,655.0,601.0,-54.0
anon_S4706E,2,658.0,581.0,-77.0
anon_S2192E,5,605.0,620.0,15.0
anon_S5358E,0,450.0,450.0,0.0
anon_S678E,0,605.0,605.0,0.0
anon_S1216E,0,587.0,587.0,0.0
anon_S4985E,6,-1,1203.58,na
anon_S3300E,3,483.0,1018.46,535.46
anon_S3355E,1,599.0,739.0,140.0
anon_S3707E,1,564.0,860.96,296.96
anon_S2665E,2,586.0,928.76,342.76
anon_S5276E,2,595.0,609.0,14.0
anon_S2272E,1,691.0,812.0,121.0
anon_S5711E,2,791.0,635.0,-156.0
anon_S4072E,2,628.0,921.34,293.34
anon_S4593E,0,522.0,522.0,0.0
anon_S1632E,0,607.0,607.0,0.0
anon_S4851E,10,521.0,1369.76,848.76
anon_S657E,0,671.0,671.0,0.0
anon_S5060E,7,543.0,620.0,77.0
anon_S4691E,0,538.0,538.0,0.0
anon_S3842E,2,573.0,667.28,94.28
anon_S4158E,0,578.0,578.0,0.0
anon_S4876E,0,530.0,530.0,0.0
anon_S3115E,1,570.0,650.0,80.0
anon_S972E,0,-1,-1,na
anon_S923E,0,548.0,548.0,0.0
anon_S22E,0,744.0,744.0,0.0
anon_S3512E,2,562.0,873.01,311.01
anon_S55E,2,756.0,677.0,-79.0
anon_S3569E,0,461.0,461.0,0.0
anon_S671E,0,570.0,570.0,0.0
anon_S3020E,4,-1,749.0,na
anon_S3933E,2,402.0,987.34,585.34
anon_S3452E,3,734.0,811.35,77.35
anon_S5590E,2,641.0,807.2,166.2
anon_S1151E,0,595.0,595.0,0.0
anon_S1609E,2,696.0,878.4,182.4
anon_S5844E,1,398.0,770.0,372.0
anon_S1278E,0,588.0,588.0,0.0
anon_S2535E,2,625.0,667.28,42.28
anon_S5046E,0,575.0,575.0,0.0
anon_S3769E,2,623.0,613.0,-10.0
anon_S4258E,1,541.0,565.0,24.0
anon_S1505E,2,523.0,613.0,90.0
anon_S3133E,2,457.0,862.51,405.51
anon_S5297E,0,560.0,560.0,0.0
anon_S3184E,2,-1,721.0,na
anon_S4018E,1,534.0,708.0,174.0
anon_S115E,0,-1,-1,na
anon_S5743E,2,348.0,609.0,261.0
anon_S5140E,2,726.0,581.0,-145.0
anon_S5426E,1,-1,710.0,na
anon_S149E,3,527.0,677.0,150.0
anon_S5443E,3,636.0,996.58,360.58
anon_S4450E,1,311.0,658.0,347.0
anon_S2440E,1,383.0,525.0,142.0
anon_S2358E,1,661.0,632.0,-29.0
anon_S2038E,5,564.0,620.0,56.0
anon_S3959E,1,429.0,860.96,431.96
anon_S4405E,1,348.0,783.81,435.81
anon_S1425E,0,590.0,590.0,0.0
anon_S5805E,2,730.0,609.0,-121.0
anon_S5305E,0,549.0,549.0,0.0
anon_S3534E,0,588.0,588.0,0.0
anon_S2428E,2,394.0,987.34,593.34
anon_S4920E,9,516.0,1312.05,796.05
anon_S754E,0,643.0,643.0,0.0
anon_S1070E,0,-1,-1,na
anon_S4505E,0,-1,-1,na
anon_S338E,0,607.0,607.0,0.0
anon_S1531E,3,596.0,677.0,81.0
anon_S5909E,0,482.0,482.0,0.0
anon_S5572E,1,722.0,992.38,270.38
anon_S5894E,0,640.0,640.0,0.0
anon_S1886E,3,690.0,677.0,-13.0
anon_S1778E,4,537.0,749.0,212.0
anon_S264E,2,627.0,859.56,232.56
anon_S3654E,3,-1,1252.11,na
anon_S1197E,0,592.0,592.0,0.0
anon_S1462E,2,438.0,756.84,318.84
anon_S2966E,3,715.0,677.0,-38.0
anon_S4575E,0,418.0,418.0,0.0
anon_S5923E,0,563.0,563.0,0.0
anon_S2096E,2,522.0,931.95,409.95
anon_S3992E,1,616.0,565.0,-51.0
anon_S252E,1,655.0,843.58,188.58
anon_S172E,5,647.0,1339.99,692.99
anon_S3631E,1,578.0,706.0,128.0
anon_S3664E,3,661.0,677.0,16.0
anon_S4357E,0,-1,-1,na
anon_S4727E,2,816.0,1136.89,320.89
anon_S1480E,1,-1,664.0,na
anon_S1666E,1,579.0,593.0,14.0
anon_S3254E,1,569.0,710.0,141.0
anon_S3201E,2,589.0,667.28,78.28
anon_S1257E,0,548.0,548.0,0.0
anon_S373E,0,477.0,477.0,0.0
anon_S2771E,2,568.0,808.34,240.34
anon_S3744E,1,319.0,610.0,291.0
anon_S3719E,5,506.0,1037.43,531.43
anon_S1361E,0,531.0,531.0,0.0
anon_S565E,0,642.0,642.0,0.0
anon_S5645E,0,634.0,634.0,0.0
anon_S6024E,0,-1,-1,na
anon_S1334E,0,754.0,754.0,0.0
anon_S709E,0,564.0,564.0,0.0
anon_S776E,0,582.0,582.0,0.0
anon_S2951E,2,517.0,862.94,345.94
anon_S6071E,0,551.0,551.0,0.0
anon_S2600E,1,692.0,711.0,19.0
anon_S2971E,3,541.0,1021.67,480.67
anon_S2392E,1,535.0,711.0,176.0
anon_S365E,0,495.0,495.0,0.0
anon_S1120E,0,499.0,499.0,0.0
anon_S187E,5,556.0,1157.71,601.71
anon_S5085E,9,562.0,1238.67,676.67
anon_S3394E,1,627.0,579.0,-48.0
anon_S3799E,2,-1,808.34,na
anon_S3722E,2,504.0,598.0,94.0
anon_S3376E,2,577.0,987.34,410.34
anon_S4605E,0,488.0,488.0,0.0
anon_S4798E,3,540.0,704.59,164.59
anon_S206E,0,-1,-1,na
anon_S900E,0,535.0,535.0,0.0
anon_S1003E,0,629.0,629.0,0.0
anon_S920E,0,658.0,658.0,0.0
anon_S425E,0,545.0,545.0,0.0
anon_S5863E,2,-1,609.0,na
anon_S2882E,7,-1,1060.72,na
anon_S4718E,0,627.0,627.0,0.0
anon_S6005E,2,667.0,635.0,-32.0
anon_S1231E,0,591.0,591.0,0.0
anon_S638E,0,536.0,536.0,0.0
anon_S3094E,3,458.0,941.25,483.25
anon_S4658E,2,524.0,936.66,412.66
anon_S5339E,0,501.0,501.0,0.0
anon_S2171E,3,593.0,941.25,348.25
anon_S1980E,3,527.0,1021.67,494.67
anon_S126E,0,-1,-1,na
anon_S860E,0,-1,-1,na
anon_S835E,0,562.0,562.0,0.0
anon_S4498E,4,462.0,994.61,532.61
anon_S3885E,2,367.0,667.28,300.28
anon_S4518E,0,505.0,505.0,0.0
anon_S1474E,2,755.0,987.34,232.34
anon_S4558E,0,-1,-1,na
anon_S5257E,2,617.0,635.0,18.0
anon_S1096E,0,711.0,711.0,0.0
anon_S2250E,2,611.0,970.61,359.61
anon_S5850E,5,605.0,1191.75,586.75
anon_S4663E,7,543.0,620.0,77.0
anon_S3559E,0,697.0,697.0,0.0
anon_S4905E,2,485.0,1261.41,776.41
anon_S1720E,2,532.0,624.0,92.0
anon_S5749E,2,643.0,609.0,-34.0
anon_S4293E,1,635.0,601.0,-34.0
anon_S4224E,0,-1,-1,na
anon_S3041E,1,482.0,579.0,97.0
anon_S3945E,4,-1,440.0,na
anon_S4523E,3,583.0,1105.78,522.78
anon_S3910E,3,530.0,931.02,401.02
anon_S3475E,1,536.0,672.0,136.0
anon_S2489E,1,654.0,860.96,206.96
anon_S4809E,0,540.0,540.0,0.0
anon_S2059E,5,570.0,620.0,50.0
anon_S2467E,1,364.0,525.0,161.0
anon_S1122E,0,684.0,684.0,0.0
